code,name,market,big_theme,primary_theme,secondary_theme_1,secondary_theme_2,secondary_theme_3,industry,legacy_theme_count,legacy_theme_all,event_theme_all,classification_source,confidence
580035,KB S&P 유럽탄소배출권 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580039,KB 레버리지 KOSPI 200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580043,KB 레버리지 KOSDAQ 150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580044,KB 인버스 2X KOSDAQ 150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580047,KB 레버리지 항셍테크 선물 ETN(H) B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580048,KB 차이나 대형주 CSI 300 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580049,KB 차이나 중형주 CSI 500 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580050,KB 차이나 과창판 STAR 50 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580051,KB 레버리지 밀 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580052,KB 인버스 2X 밀 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580053,KB 레버리지 콩 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580054,KB 인버스 2X 콩 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580056,KB 일본 로보틱스 TOP 10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580057,KB 일본 컨슈머 TOP 10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580058,KB KIS CD금리투자 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580059,KB 미국채 10년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580060,KB 레버리지 미국채 10년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580061,KB 미국채 30년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580062,KB 레버리지 미국채 30년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580063,KB 레버리지 미국채 10년 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580064,KB 인버스 2X 미국채 10년 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580065,KB 코스닥 150 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580066,KB 인도 대형 성장주 Select 5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580067,KB 인도 디지털 Select 5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580068,KB S&P 레버리지 WTI원유 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580069,KB S&P 인버스 2X WTI원유 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580070,KB 레버리지 2차전지 TOP 10 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580071,KB 인버스 2X 천연가스 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580072,KB 화웨이 밸류체인 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580073,KB 레버리지 화웨이 밸류체인 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580074,KB BYD 밸류체인 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580075,KB 레버리지 BYD 밸류체인 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580076,KB 레버리지 미국 나스닥 100 TR ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580077,KB 인버스 2X 미국 나스닥 100 TR ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580078,KB 은 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580079,KB 레버리지 은 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580080,KB 인버스 은 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580081,KB 인버스 2X 은 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580082,KB 레버리지 반도체 TOP10 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580083,KB 레버리지 미국 S&P500 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580084,KB 인버스 2X 미국 S&P500 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580085,KB 솔랙티브 천연가스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580086,KB 솔랙티브 레버리지 천연가스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580087,KB 솔랙티브 인버스 천연가스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580088,KB 인버스 2X KOSPI 200 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580089,KB 솔랙티브 레버리지 금 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580090,KB 솔랙티브 인버스 2X 금 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700011,하나 레버리지 옥수수 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700012,하나 인버스 2X 옥수수 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700013,하나 레버리지 콩 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700014,하나 인버스 2X 콩 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700017,하나 레버리지 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700018,하나 인버스 2X 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700022,하나 Solactive US Tech Top 10 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700023,하나 Solactive 2X US Tech Top 10 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700026,하나 CD금리투자 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700027,하나 반도체 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700028,하나 레버리지 반도체 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700029,하나 S&P 레버리지 WTI원유 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700031,하나 레버리지 천연가스 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700032,하나 인버스 2X 천연가스 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700033,하나 K방산TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700034,하나 레버리지 K방산TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700035,하나 인버스 2X K방산TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
700036,하나 인버스 2X 반도체 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760004,키움 인버스 미국달러선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760005,키움 INDXX 미국테크탑10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760006,키움 KPOP ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760007,키움 코스피 200 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760008,키움 코스닥 150 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760009,키움 CD금리투자 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760010,키움 2차전지산업 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760011,키움 레버리지 2차전지산업 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760012,키움 반도체TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760013,키움 레버리지 반도체TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760014,키움 바이오TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760015,키움 레버리지 바이오TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760016,키움 레버리지 조선TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760017,키움 조선TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760018,키움 미국달러선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760021,키움 코스피200 선물 달러노출 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760022,키움 K방산 TOP5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760023,키움 레버리지 K방산 TOP5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760024,키움 인버스 2X K방산 TOP5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760025,키움 전력 TOP5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760026,키움 레버리지 전력 TOP5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760027,키움 인버스 2X 전력 TOP5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760028,키움 인버스 2X 반도체TOP10 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
760032,키움 모험자본창업투자 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
095570,AJ네트웍스,KOSPI,기타·이벤트,업종:도로와철도운송,,,,도로와철도운송,0,,,industry_fallback,중간
009310,참엔지니어링,KOSPI,기타·이벤트,업종:디스플레이장비및부품,,,,디스플레이장비및부품,0,,,industry_fallback,중간
020760,일진디스플,KOSPI,기타·이벤트,업종:디스플레이패널,,,,디스플레이패널,0,,,industry_fallback,중간
011810,STX,KOSPI,기타·이벤트,업종:무역회사와판매업체,,,,무역회사와판매업체,0,,,industry_fallback,중간
005110,한창,KOSPI,기타·이벤트,업종:부동산,,,,부동산,0,,,industry_fallback,중간
015020,이스타코,KOSPI,기타·이벤트,업종:부동산,,,,부동산,0,,,industry_fallback,중간
034830,한국토지신탁,KOSPI,기타·이벤트,업종:부동산,,,,부동산,0,,,industry_fallback,중간
094800,맵스리얼티,KOSPI,기타·이벤트,업종:부동산,,,,부동산,0,,,industry_fallback,중간
123890,한국자산신탁,KOSPI,기타·이벤트,업종:부동산,,,,부동산,0,,,industry_fallback,중간
210980,SK디앤디,KOSPI,기타·이벤트,업종:부동산,,,,부동산,0,,,industry_fallback,중간
009440,KC그린홀딩스,KOSPI,기타·이벤트,업종:상업서비스와공급품,,,,상업서비스와공급품,0,,,industry_fallback,중간
058850,KTcs,KOSPI,기타·이벤트,업종:상업서비스와공급품,,,,상업서비스와공급품,0,,,industry_fallback,중간
058860,KTis,KOSPI,기타·이벤트,업종:상업서비스와공급품,,,,상업서비스와공급품,0,,,industry_fallback,중간
119650,KC코트렐,KOSPI,기타·이벤트,업종:상업서비스와공급품,,,,상업서비스와공급품,0,,,industry_fallback,중간
122900,아이마켓코리아,KOSPI,기타·이벤트,업종:상업서비스와공급품,,,,상업서비스와공급품,0,,,industry_fallback,중간
002630,오리엔트바이오,KOSPI,기타·이벤트,업종:생물공학,,,,생물공학,0,,,industry_fallback,중간
011000,진원생명과학,KOSPI,기타·이벤트,업종:생물공학,,,,생물공학,0,,,industry_fallback,중간
005430,한국공항,KOSPI,기타·이벤트,업종:운송인프라,,,,운송인프라,0,,,industry_fallback,중간
088980,맥쿼리인프라,KOSPI,기타·이벤트,업종:운송인프라,,,,운송인프라,0,,,industry_fallback,중간
415640,KB발해인프라,KOSPI,기타·이벤트,업종:운송인프라,,,,운송인프라,0,,,industry_fallback,중간
017040,광명전기,KOSPI,기타·이벤트,업종:전기장비,,,,전기장비,0,,,industry_fallback,중간
005680,삼영전자,KOSPI,기타·이벤트,업종:전기제품,,,,전기제품,0,,,industry_fallback,중간
004770,써니전자,KOSPI,기타·이벤트,업종:전자장비와기기,,,,전자장비와기기,0,,,industry_fallback,중간
007815,코리아써우,KOSPI,기타·이벤트,업종:전자장비와기기,,,,전자장비와기기,0,,,industry_fallback,중간
008700,아남전자,KOSPI,기타·이벤트,업종:전자제품,,,,전자제품,0,,,industry_fallback,중간
009140,경인전자,KOSPI,기타·이벤트,업종:전자제품,,,,전자제품,0,,,industry_fallback,중간
000230,일동홀딩스,KOSPI,기타·이벤트,업종:제약,,,,제약,0,,,industry_fallback,중간
044380,주연테크,KOSPI,기타·이벤트,업종:컴퓨터와주변기기,,,,컴퓨터와주변기기,0,,,industry_fallback,중간
009810,MDS스피어,KOSPI,기타·이벤트,업종:판매업체,,,,판매업체,0,,,industry_fallback,중간
004450,삼화왕관,KOSPI,기타·이벤트,업종:포장재,,,,포장재,0,,,industry_fallback,중간
005820,원림,KOSPI,기타·이벤트,업종:포장재,,,,포장재,0,,,industry_fallback,중간
008870,금비,KOSPI,기타·이벤트,업종:포장재,,,,포장재,0,,,industry_fallback,중간
002450,삼익악기,KOSPI,기타·이벤트,엔젤산업,,,,레저용장비와제품,2,엔젤산업 | 출산장려정책,출산장려정책,legacy_theme,높음
005360,모나미,KOSPI,기타·이벤트,엔젤산업,,,,문구류,2,日제품 불매운동(수혜) | 엔젤산업,日제품 불매운동(수혜),legacy_theme,높음
095720,웅진씽크빅,KOSPI,기타·이벤트,엔젤산업,교육/온라인 교육,,,교육서비스,3,교육/온라인 교육 | 엔젤산업 | 출산장려정책,출산장려정책,legacy_theme,높음
137310,에스디바이오센서,KOSPI,기타·이벤트,유전자 치료제/분석,,,,건강관리장비와용품,3,유전자 치료제/분석 | 코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트),코로나19(진단/치료제/백신 개발 등) | 코로나19(진단키트),legacy_theme,높음
002700,신일전자,KOSPI,기타·이벤트,제습기,공기청정기,겨울,여름,가정용기기와용품,4,겨울 | 공기청정기 | 여름 | 제습기,,legacy_theme,높음
284740,쿠쿠홈시스,KOSPI,기타·이벤트,제습기,공기청정기,여름,,가정용기기와용품,3,공기청정기 | 여름 | 제습기,,legacy_theme,높음
001020,페이퍼코리아,KOSPI,기타·이벤트,제지,,,,종이와목재,1,제지,,legacy_theme,높음
002870,신풍,KOSPI,기타·이벤트,제지,,,,포장재,1,제지,,legacy_theme,높음
004540,깨끗한나라,KOSPI,기타·이벤트,제지,마스크,,,종이와목재,4,日제품 불매운동(수혜) | 마스크 | 제지 | 출산장려정책,日제품 불매운동(수혜) | 출산장려정책,legacy_theme,높음
004545,깨끗한나라우,KOSPI,기타·이벤트,제지,마스크,,,종이와목재,4,日제품 불매운동(수혜) | 마스크 | 제지 | 출산장려정책,日제품 불매운동(수혜) | 출산장려정책,legacy_theme_inherited,중간
009200,무림페이퍼,KOSPI,기타·이벤트,제지,,,,종이와목재,1,제지,,legacy_theme,높음
009460,한창제지,KOSPI,기타·이벤트,제지,,,,포장재,1,제지,,legacy_theme,높음
009770,삼정펄프,KOSPI,기타·이벤트,제지,,,,가정용품,1,제지,,legacy_theme,높음
027970,한국제지,KOSPI,기타·이벤트,제지,,,,종이와목재,1,제지,,legacy_theme,높음
213500,한솔제지,KOSPI,기타·이벤트,제지,,,,종이와목재,1,제지,,legacy_theme,높음
000180,성창기업지주,KOSPI,기타·이벤트,조림사업,지주사,,,종이와목재,2,조림사업 | 지주사,,legacy_theme,높음
002820,SUN&L,KOSPI,기타·이벤트,조림사업,리모델링/인테리어,,,종이와목재,2,리모델링/인테리어 | 조림사업,,legacy_theme,높음
001120,LX인터내셔널,KOSPI,기타·이벤트,종합상사,자원개발,니켈,,무역회사와판매업체,3,니켈 | 자원개발 | 종합상사,,legacy_theme,높음
001250,GS글로벌,KOSPI,기타·이벤트,종합상사,자원개발,,,무역회사와판매업체,2,자원개발 | 종합상사,,legacy_theme,높음
011760,현대코퍼레이션,KOSPI,기타·이벤트,종합상사,자원개발,전후 재건(우크라/중동 전쟁 등),,무역회사와판매업체,3,자원개발 | 전후 재건(우크라/중동 전쟁 등) | 종합상사,,legacy_theme,높음
047050,포스코인터내셔널,KOSPI,기타·이벤트,종합상사,셰일가스(Shale Gas),자원개발,니켈,무역회사와판매업체,8,니켈 | 리비안(RIVIAN) | 밸류업(24년 기업가치 제고계획 발표) | 셰일가스(Shale Gas) | 자원개발 | 전후 재건(우크라/중동 전쟁 등) | 종합상사 | 코리아 밸류업 지수(Korea Value-up Index),밸류업(24년 기업가치 제고계획 발표) | 코리아 밸류업 지수(Korea Value-up Index),legacy_theme,높음
